exception_id,doctor_id,date,type,reason
03159bf7-d7bf-478f-8283-d62182144aca,DOC_1287,2025-03-07,LEAVE,Conference
b88fc19f-809b-4333-97ef-01fd6249d5dd,DOC_2423,2025-10-25,LEAVE,Personal Leave
cef90cc9-e9f2-47c6-8189-f608e7645379,DOC_5854,2025-11-24,CANCELLED_SESSION,Medical Leave
310fd692-4ddc-4f9b-868e-32a915b3db2e,DOC_6057,2025-06-12,LEAVE,Conference
941024e3-6ea3-4086-8bfa-c516ada299a0,DOC_9473,2025-07-09,CANCELLED_SESSION,Personal Leave
0c234b21-1be1-4991-ad33-b544850069bd,DOC_9128,2025-05-02,CANCELLED_SESSION,Medical Leave
b8e6afb4-0438-4b9f-a96f-2c5d9d4dde7c,DOC_35,2025-06-26,CANCELLED_SESSION,Conference
c3b6f963-0c85-4cdc-b519-37ebcf19b6ba,DOC_6569,2025-08-13,CANCELLED_SESSION,Personal Leave
b54443da-75e3-4537-a762-98a4fc45cd9b,DOC_4707,2025-07-18,LEAVE,Conference
666124c1-2cb9-4bd6-826f-55dc2236ea10,DOC_9775,2025-04-16,LEAVE,Personal Leave
4aad331b-2f93-45c4-9740-10e51d890373,DOC_8456,2025-04-10,LEAVE,Personal Leave
6912bcbf-4883-4138-9085-011d348db466,DOC_8668,2025-04-15,LEAVE,Conference
1f18c24b-eaae-4b9a-8853-d4a921ba1a40,DOC_151,2025-03-24,CANCELLED_SESSION,Personal Leave
3b2755bb-9343-4594-8e28-823ea026cb50,DOC_9432,2025-05-20,LEAVE,Conference
6c77f8e4-44f8-4fd8-95e5-f9c9298bde46,DOC_289,2025-01-23,CANCELLED_SESSION,Conference
41992c78-bd82-4727-9060-044c77813072,DOC_5299,2025-12-14,LEAVE,Medical Leave
07942a8f-43b6-4693-8a01-4c332f041572,DOC_8861,2025-11-04,CANCELLED_SESSION,Conference
7df55646-82f9-476b-86bf-7cd3efe265b1,DOC_8776,2025-03-21,LEAVE,Conference
e5d11948-f4a1-4ac1-a419-67d3e29262d9,DOC_9471,2026-01-01,LEAVE,Conference
e8daee93-854c-4638-8192-894fe28a3a10,DOC_2262,2025-12-29,LEAVE,Medical Leave
2da14b29-f9e7-4ac4-8175-aad601fb7e9a,DOC_913,2025-10-22,CANCELLED_SESSION,Personal Leave
2b282de5-cfd5-4fc2-b72b-87db97225f74,DOC_4399,2025-04-17,CANCELLED_SESSION,Conference
8050eb8e-0771-44cd-9a8b-cba096f983e6,DOC_4423,2025-07-30,CANCELLED_SESSION,Conference
17ce6667-a837-4609-8d4c-ac200283c580,DOC_8068,2025-06-29,CANCELLED_SESSION,Personal Leave
8589fbbe-9c2d-4dc4-9801-2c58f4426709,DOC_3058,2025-05-03,LEAVE,Conference
4174a560-27e4-4a91-8ba9-a1103741b103,DOC_206,2025-10-04,CANCELLED_SESSION,Medical Leave
083c6f47-8eeb-4d30-8895-9103f89a45c2,DOC_2997,2025-01-29,LEAVE,Medical Leave
89e90f98-fce7-4945-872b-c892e33f2be7,DOC_6769,2025-12-29,CANCELLED_SESSION,Personal Leave
d8e96a0a-1481-414e-8d18-b388124d0d04,DOC_6740,2025-03-17,LEAVE,Conference
7f9d83f1-cfcf-4329-9d0c-78059bd7490c,DOC_4312,2025-04-06,CANCELLED_SESSION,Personal Leave
5c0ca7a6-a437-43d7-aef0-fd1e115750a8,DOC_4945,2025-09-09,CANCELLED_SESSION,Personal Leave
390dd420-cb41-4fdb-b981-f84d14139b6e,DOC_4562,2025-12-24,CANCELLED_SESSION,Medical Leave
742b503c-396e-4524-8582-d08366eb391d,DOC_8314,2025-10-27,LEAVE,Personal Leave
86db6079-4179-414e-9862-a50b2e0f3759,DOC_9230,2025-05-11,CANCELLED_SESSION,Conference
8f36ad39-9c99-4bdb-a837-ddb814e23e35,DOC_2248,2025-01-07,CANCELLED_SESSION,Personal Leave
8ca12b38-6d06-4621-a514-338290e531b2,DOC_7073,2025-03-12,CANCELLED_SESSION,Medical Leave
5d9b66e1-6690-474e-957c-d61291698ac3,DOC_7428,2025-12-29,LEAVE,Conference
3a99adeb-b882-4e78-aff5-bde03416d209,DOC_3765,2025-04-10,CANCELLED_SESSION,Medical Leave
c7709198-e345-44cd-826d-5d4975cef1fa,DOC_2242,2025-11-16,CANCELLED_SESSION,Conference
abcc7dad-771d-4884-88da-87091c7c2dae,DOC_2141,2025-06-26,LEAVE,Personal Leave
5cd1d91b-18ef-48d8-9358-f0f659c49cbf,DOC_3175,2025-12-24,CANCELLED_SESSION,Conference
7e2dd240-c607-471f-8e1b-cdf648c90cf7,DOC_3510,2025-11-01,CANCELLED_SESSION,Personal Leave
bc349477-c63f-4501-940c-1a2e1180dead,DOC_4793,2025-02-06,CANCELLED_SESSION,Medical Leave
3ce8a67d-afba-422a-99ee-377c4d87f405,DOC_9440,2025-11-25,LEAVE,Conference
d3f76910-73db-4b15-a157-f91fd850b5eb,DOC_4526,2025-04-09,LEAVE,Conference
b3e239af-51f0-4354-86c5-0c1a5d1eefb6,DOC_7381,2025-06-28,CANCELLED_SESSION,Conference
4a2d7f89-7521-49d0-a6a4-5fb91f8e0064,DOC_2874,2025-11-19,LEAVE,Medical Leave
eea8eeba-594a-4ab3-ad99-b2d5991fd51b,DOC_1118,2025-07-06,LEAVE,Personal Leave
022dc4cf-82ac-4eec-8aba-4dd6a7778504,DOC_5208,2025-05-23,LEAVE,Personal Leave
ced0532e-d956-4cdc-aa82-6c5535ce92f7,DOC_432,2025-06-01,CANCELLED_SESSION,Personal Leave
3ff60521-9b88-4776-9d68-1f3988037b3b,DOC_2088,2025-03-19,CANCELLED_SESSION,Conference
73d015fb-5fe9-49af-8682-37f04c66e038,DOC_6097,2025-12-22,CANCELLED_SESSION,Conference
c78770fb-33a3-44a2-80ea-1a49511a01fc,DOC_8155,2025-10-20,CANCELLED_SESSION,Personal Leave
1f890a08-efe2-41d8-aba5-aa019bef9a27,DOC_2847,2025-02-25,CANCELLED_SESSION,Conference
61234f3a-d6b5-4aab-b193-663eb3d8011c,DOC_3592,2025-09-07,LEAVE,Conference
edf34cdb-8d2a-4ee8-9ff2-40823ec77d69,DOC_7817,2025-06-11,LEAVE,Medical Leave
970d5dc0-4814-48a7-b49f-fb2896445e30,DOC_2044,2025-03-08,CANCELLED_SESSION,Personal Leave
3c02569f-4a86-41b2-9a45-111cb5980c69,DOC_8610,2025-11-11,LEAVE,Conference
1ab4c30c-9a56-4b86-a929-0b5cbb626bc2,DOC_6954,2025-12-13,LEAVE,Personal Leave
5b354872-da74-49e7-8311-22adbd4df3a4,DOC_3649,2025-05-13,LEAVE,Medical Leave
9923c981-4cb7-456f-aeff-fe5419176541,DOC_935,2025-12-30,LEAVE,Medical Leave
1056147a-4120-4f4c-8ca5-30ca223be282,DOC_6196,2025-07-16,CANCELLED_SESSION,Personal Leave
2433b750-be0f-497f-b112-caf242404464,DOC_32,2025-03-10,LEAVE,Personal Leave
d9967e1d-64d2-4c7c-a2d8-4d133b4e33d7,DOC_1517,2025-07-23,CANCELLED_SESSION,Personal Leave
f54e3011-2435-4d29-a45b-414c8a6766c5,DOC_7697,2025-03-29,LEAVE,Medical Leave
da8e4251-014c-4a91-a474-d803a1e0eda8,DOC_2516,2025-02-21,LEAVE,Personal Leave
a4e0d978-759e-4350-91b3-2b91b2014189,DOC_3298,2025-03-03,LEAVE,Medical Leave
a17774f4-c483-4c27-bf8a-1cffc703972e,DOC_1227,2025-05-05,LEAVE,Conference
0e15c0d7-9524-4765-8167-0c8e8c632ebd,DOC_9575,2025-03-22,LEAVE,Personal Leave
38715e9e-215a-4ab3-90ee-ce66e6252982,DOC_5124,2025-09-14,CANCELLED_SESSION,Medical Leave
e008544c-425a-4309-bc8f-a4785c9102d6,DOC_8829,2025-11-21,LEAVE,Medical Leave
cef380b0-ff20-4ca4-9652-3ec21c5d34d6,DOC_1982,2025-07-03,CANCELLED_SESSION,Personal Leave
b05b2859-9417-4c8c-9b4f-fd2c9a822d69,DOC_3772,2025-12-04,CANCELLED_SESSION,Medical Leave
58e330c9-ba5a-4a1c-92ba-28ce2ac4f5f7,DOC_1066,2025-08-25,LEAVE,Personal Leave
fb910624-5202-4b04-9c28-68223bd2b786,DOC_6412,2025-02-11,CANCELLED_SESSION,Conference
e3fe4539-7164-4397-86de-89e171512229,DOC_7990,2025-12-02,CANCELLED_SESSION,Medical Leave
744dfe34-0ccb-484c-b196-57cc237bc53d,DOC_8780,2025-12-14,CANCELLED_SESSION,Personal Leave
b960aec7-f614-417a-b68d-68cf2183f97f,DOC_7894,2025-03-18,LEAVE,Conference
e8ff82ba-542f-40f9-bba1-a74e45e989cc,DOC_2356,2025-11-20,CANCELLED_SESSION,Personal Leave
55cc1436-e84d-4567-9494-5d8d915898f3,DOC_9057,2026-01-01,LEAVE,Medical Leave
89f2bd17-e6f6-4746-8fa6-4f6951c4bafb,DOC_3905,2025-02-24,LEAVE,Medical Leave
0a1cd026-d333-4ba9-a170-9317b692e271,DOC_5996,2025-11-18,CANCELLED_SESSION,Conference
897fc410-0e76-44d3-970b-7b470c4c6973,DOC_5812,2025-09-05,LEAVE,Personal Leave
f570f6a8-295e-47aa-9ecb-f38d510ac271,DOC_864,2025-08-01,CANCELLED_SESSION,Conference
a39edbbc-0913-4174-89d4-bf110f841f71,DOC_2404,2025-07-17,CANCELLED_SESSION,Conference
e73afa15-c8f2-4065-ae86-92399f2be48f,DOC_8294,2025-04-02,LEAVE,Conference
8301de3b-b5b8-4e97-87a0-fe2f4244d99f,DOC_7460,2025-07-10,LEAVE,Conference
bec991b5-1353-4cf1-838c-89ca933173f2,DOC_6973,2025-04-12,LEAVE,Conference
50e74137-d086-4137-9693-be4ef04d1ab7,DOC_5295,2025-10-08,LEAVE,Medical Leave
48d93f72-3da6-4e63-afc6-47a0fc43a3ee,DOC_2466,2025-08-28,CANCELLED_SESSION,Medical Leave
dded0f8b-9612-410d-bb68-ed0d173d8282,DOC_6150,2025-07-03,LEAVE,Personal Leave
61cadca4-787e-4256-a328-9c7e9dc5d6f6,DOC_7900,2025-03-16,LEAVE,Conference
08001fb8-928f-439a-ba40-f665530bf966,DOC_1125,2025-02-05,LEAVE,Conference
cfd73e3e-1fe9-42f2-bc9e-832b0d089cf8,DOC_4983,2025-05-14,LEAVE,Medical Leave
f5073ce8-d0bd-452f-84c2-e60df5dcecda,DOC_6587,2025-03-27,LEAVE,Medical Leave
64b38ee4-5ed2-47b7-ae8f-9cf641a4930e,DOC_1261,2025-10-13,CANCELLED_SESSION,Conference
c7e10ab2-5601-45ee-9a3f-175336ad8c37,DOC_1752,2025-02-20,LEAVE,Medical Leave
f37aa06d-d923-4616-8be9-ed66018ebcad,DOC_3691,2025-09-14,LEAVE,Personal Leave
de6482c8-baf5-4ddf-8d31-1f543f40b500,DOC_6276,2025-05-22,LEAVE,Personal Leave
9e146b50-b5d7-40b9-b684-6fd7c404106f,DOC_1180,2025-11-11,LEAVE,Personal Leave
e6dfcd64-0064-497d-aa77-7dde9ea91d46,DOC_9042,2025-11-11,LEAVE,Personal Leave
093753d7-bcbb-4702-b837-43773585fc5e,DOC_9297,2025-12-07,CANCELLED_SESSION,Medical Leave
1d396d48-778b-4838-9434-2f8c26b12af2,DOC_8509,2025-12-19,LEAVE,Conference
dc5b492b-b8ae-43ce-ba52-2641b7c87621,DOC_951,2025-01-02,LEAVE,Conference
f45c76fa-5dfa-44c0-8469-0a679bf206e7,DOC_8941,2025-04-21,LEAVE,Personal Leave
1c53bfdf-bab6-47a0-a772-c6ec694d1f4a,DOC_647,2025-03-16,CANCELLED_SESSION,Conference
9b2e5e60-ae8c-4665-b27b-24a3aeba5630,DOC_7790,2025-09-29,CANCELLED_SESSION,Conference
363cf560-a6bc-4892-a8e8-af9ed8caec9c,DOC_3716,2025-04-23,LEAVE,Medical Leave
c1c86a87-cee7-44ae-a3a6-fa973ba52fd7,DOC_8399,2025-01-23,LEAVE,Personal Leave
675c30c4-4ccb-4864-baae-4d0ed9d43bb6,DOC_1258,2025-01-28,LEAVE,Medical Leave
ff1293fc-d9c2-4bac-bd92-dfbb98b2bff1,DOC_6337,2025-07-26,CANCELLED_SESSION,Medical Leave
936182c7-ccc2-4878-9c84-2d0c977be2a6,DOC_1419,2025-09-25,CANCELLED_SESSION,Personal Leave
2812ed39-a4c1-4adb-9e02-a40f8bfa31a2,DOC_9455,2025-07-09,LEAVE,Personal Leave
3ca23629-8f48-4569-88bf-f5d6cad658b5,DOC_1652,2025-06-15,CANCELLED_SESSION,Conference
f53db384-76fa-4bed-92d4-652ebb7bce0a,DOC_6240,2025-09-21,LEAVE,Medical Leave
62ff4b98-d508-45d5-ae3d-6fc9596badb6,DOC_1468,2025-02-24,LEAVE,Personal Leave
29f6632f-8e7f-4473-a8f7-a1bdba2e7d34,DOC_5733,2025-03-26,LEAVE,Conference
6b51b0d5-1574-4223-a588-4126bf407d40,DOC_6139,2025-06-18,CANCELLED_SESSION,Personal Leave
45d048ef-7b7a-413f-b6d9-643bfb61bb6c,DOC_8955,2025-09-08,LEAVE,Conference
ac9e026e-a822-4024-9b52-fcf2f5262e35,DOC_2628,2025-07-03,LEAVE,Medical Leave
dab74b90-116d-42d5-b175-251d631a0766,DOC_6014,2025-07-12,CANCELLED_SESSION,Medical Leave
0c39dd37-b1b6-449d-8b48-db05a5e6f1ed,DOC_1880,2025-03-20,CANCELLED_SESSION,Conference
be8a1f43-baff-4f17-949e-423802b740f7,DOC_4387,2025-10-01,LEAVE,Conference
e8e2763f-d2d8-4c06-91ac-55fc608c7b03,DOC_9504,2025-03-04,CANCELLED_SESSION,Medical Leave
312fc328-e506-4073-aea1-a26566935e01,DOC_895,2025-03-25,CANCELLED_SESSION,Medical Leave
c41b4523-8bc3-466b-9b57-91bf23fd0349,DOC_8139,2025-10-08,LEAVE,Conference
2065bea8-dc05-4fc0-802e-94a66d017424,DOC_1475,2025-09-25,CANCELLED_SESSION,Personal Leave
34a74111-d068-4e13-bbff-8fc771313f94,DOC_9611,2025-10-03,CANCELLED_SESSION,Conference
835ebbc2-b563-409f-b224-890d1b320d7a,DOC_276,2025-01-21,LEAVE,Medical Leave
7f480f0b-902c-476e-b73a-77d63ee14009,DOC_6620,2025-12-15,LEAVE,Medical Leave
e9d1f120-9ed8-4228-a1f1-4df33f2e04d9,DOC_5515,2025-07-11,CANCELLED_SESSION,Conference
b421572b-cc31-493d-87c6-7cd9a0cd3bb9,DOC_2382,2025-08-26,CANCELLED_SESSION,Medical Leave
a97d43bd-22c1-4850-8052-f07de7fc5dcd,DOC_3510,2025-08-01,LEAVE,Personal Leave
c6c6e9fc-717b-454b-8e92-c01bdb5c11c5,DOC_3326,2025-10-24,CANCELLED_SESSION,Conference
278ccd73-a579-4e09-9393-562f93a70c91,DOC_3844,2025-04-29,CANCELLED_SESSION,Medical Leave
4aa48782-fe3a-41c8-8792-f42b4888f246,DOC_9174,2025-04-19,CANCELLED_SESSION,Medical Leave
3b69c69b-21d2-490f-8581-196fd696bb5a,DOC_3217,2025-12-11,LEAVE,Personal Leave
8fe381be-c86f-43de-a6bd-e19709b7b4b5,DOC_5005,2025-05-16,LEAVE,Personal Leave
1c7fb332-93fc-45ce-85fb-3660f0e549b2,DOC_5925,2025-04-18,CANCELLED_SESSION,Medical Leave
0210147c-40cb-444e-8185-c337aa65561d,DOC_2650,2025-08-02,CANCELLED_SESSION,Medical Leave
4e755ce7-431b-4fbc-8f87-5f42015a5dec,DOC_4494,2025-04-19,LEAVE,Conference
1666cda8-8ca0-4676-92d2-722b0756ebeb,DOC_93,2025-12-24,CANCELLED_SESSION,Personal Leave
96b7d761-8628-454c-8e93-5f64308e5925,DOC_4993,2025-03-06,LEAVE,Medical Leave
a3f12386-151f-4f88-9155-79e0a4701135,DOC_1478,2025-11-04,LEAVE,Medical Leave
42a86cb3-83f4-46c0-8b8a-66d24d2d1592,DOC_8271,2025-11-22,LEAVE,Conference
21ce900a-a519-4376-ad39-b3a7713fe4bb,DOC_899,2025-08-30,CANCELLED_SESSION,Conference
e2484888-c66c-482f-a826-30ff6b593a4b,DOC_5356,2025-08-19,LEAVE,Medical Leave
6297d724-6934-4abc-a205-8b3b3488d842,DOC_508,2025-05-10,LEAVE,Medical Leave
7e37f009-95e9-455b-afd0-a4c00aecdc25,DOC_9308,2025-12-17,CANCELLED_SESSION,Personal Leave
608de2c7-aab1-4472-99a5-a4f90a8269d1,DOC_1672,2025-10-19,LEAVE,Conference
1f01ebc2-0d0d-474d-bcc0-f7af02ca2e0f,DOC_3291,2025-07-11,CANCELLED_SESSION,Conference
8d3b3035-f588-46c1-98f0-b368624f7484,DOC_5453,2025-02-15,LEAVE,Personal Leave
6c52372e-bde8-4ccd-9353-803c0c664122,DOC_6925,2025-11-15,LEAVE,Personal Leave
46a5207a-afe3-4714-96be-59cd0ad6b638,DOC_4859,2025-05-26,CANCELLED_SESSION,Conference
9bc28ce5-6bdd-4b68-978d-7b9582c1b3c4,DOC_2318,2025-07-20,CANCELLED_SESSION,Medical Leave
8831e9c6-6d99-412c-80aa-c99a164e6b09,DOC_4475,2025-11-18,CANCELLED_SESSION,Conference
8ca5de98-a677-414f-88ed-a25e31814ace,DOC_8,2025-06-28,LEAVE,Conference
cacde25d-d901-474b-8a04-e456f3932891,DOC_1673,2025-08-06,LEAVE,Personal Leave
053ecac2-0ec1-49df-af7b-5b6a682f353f,DOC_249,2025-02-14,CANCELLED_SESSION,Personal Leave
987aa476-1427-436f-b443-6b4ded7c8980,DOC_6842,2025-01-15,CANCELLED_SESSION,Personal Leave
babe8453-8984-4e38-a0df-b9a9496513ea,DOC_2927,2025-04-21,LEAVE,Personal Leave
7ce63fc6-023c-42ff-b93a-ec2a66d9275f,DOC_6381,2025-04-13,LEAVE,Personal Leave
fe348605-e076-4e35-a037-c9e7efc0fd5c,DOC_6228,2025-01-17,LEAVE,Conference
2a2c6750-6227-4336-a39b-d92abe13e4ab,DOC_4720,2025-08-11,LEAVE,Personal Leave
bb0caeba-101d-445b-b36c-cc460075abf8,DOC_6736,2025-07-31,CANCELLED_SESSION,Personal Leave
15295974-6659-463a-a296-e5401a9de28f,DOC_2521,2025-07-25,LEAVE,Personal Leave
e21ee0eb-9e4f-44ac-9b73-e99a4107d838,DOC_8219,2025-01-22,LEAVE,Conference
43f4311d-9e4f-4c7c-a36d-43fd07ef942a,DOC_9137,2025-10-31,CANCELLED_SESSION,Medical Leave
e6c93934-a115-4b9b-8387-de454c07c40c,DOC_9391,2025-08-21,CANCELLED_SESSION,Medical Leave
4470ed8f-bbeb-4720-8241-187747514d91,DOC_9363,2025-09-16,CANCELLED_SESSION,Conference
212e8dd2-8bac-4c73-b07e-8b54e001b297,DOC_5827,2025-05-11,CANCELLED_SESSION,Medical Leave
0cae7b61-a780-4574-a4cf-b91fc5ca2a9f,DOC_3063,2025-04-06,LEAVE,Medical Leave
7ff1e392-e1a6-43fe-bd30-d0ccd67ee718,DOC_8137,2025-11-07,CANCELLED_SESSION,Conference
02844702-f71d-4db8-99f3-b0e6b36dced6,DOC_8413,2025-05-31,LEAVE,Conference
6de30747-c8f6-4368-82ee-5e8a332cfd7c,DOC_1185,2025-03-04,CANCELLED_SESSION,Conference
73633d48-5894-423f-a237-54aadd4459d3,DOC_246,2025-10-14,LEAVE,Personal Leave
d7ba20c3-0e7d-4d2f-8575-315efd1037ae,DOC_6546,2025-04-17,CANCELLED_SESSION,Personal Leave
e80c3617-a47a-4078-8561-0dc47cb5d8ce,DOC_5144,2025-02-24,CANCELLED_SESSION,Conference
cfe08d82-2cc2-4420-9cb8-d666bbafb1a3,DOC_8021,2025-01-28,CANCELLED_SESSION,Conference
e05d9c16-d4bb-4037-9928-9b1de9649c11,DOC_3203,2025-02-22,LEAVE,Conference
c3476938-6210-43bc-a2e2-40e40c7f6357,DOC_8139,2025-06-02,CANCELLED_SESSION,Medical Leave
a37cff8b-0eab-4ed9-8116-0cde6990915e,DOC_8936,2025-04-19,LEAVE,Medical Leave
409b8334-b2b9-4737-929e-50a08c723da3,DOC_8822,2025-06-21,LEAVE,Personal Leave
06039ed8-ce7c-4df9-b119-4ff0befdb39f,DOC_6828,2025-09-06,LEAVE,Conference
cb7ad18f-6600-4990-93aa-2654c3be0dd3,DOC_9909,2025-04-01,CANCELLED_SESSION,Conference
e640ef0f-d753-42d1-8504-addc2ab0c85d,DOC_8649,2025-07-09,LEAVE,Conference
0d8aada2-5bb6-4601-b411-33f5c4b8fac6,DOC_5341,2025-03-02,LEAVE,Personal Leave
8f694538-fc16-4aba-894a-0ef76925c779,DOC_5303,2025-06-03,CANCELLED_SESSION,Medical Leave
cfe5b44e-6bfd-4e32-8255-f22ba4ef91c5,DOC_6263,2025-07-27,CANCELLED_SESSION,Conference
e99da5ce-7ccf-4302-8282-e1945189e696,DOC_2126,2025-12-22,LEAVE,Conference
9c77d1a0-868c-40ed-884a-d0746ac4baca,DOC_3871,2025-08-02,LEAVE,Personal Leave
909bd1f2-cc2e-4d96-a02d-c1fa76f0a9cd,DOC_3842,2025-11-08,CANCELLED_SESSION,Personal Leave
0935f6da-b9dd-417d-beab-13d7e145c957,DOC_6438,2025-09-23,LEAVE,Personal Leave
83b84387-5796-40c0-80d0-1a745b262501,DOC_5417,2025-05-10,LEAVE,Conference
4773de0f-e118-4754-80ee-0b2445ffa3ad,DOC_9587,2025-07-31,LEAVE,Medical Leave
ad43264a-5150-4a95-9a4d-865a345772a8,DOC_5016,2025-12-03,LEAVE,Conference
14cd0466-fc05-478a-a530-942b131cf0a7,DOC_4682,2025-08-29,CANCELLED_SESSION,Conference
b3ba29f5-68bf-44f5-8d61-c6f33b072897,DOC_5602,2025-01-19,LEAVE,Personal Leave
802628c9-2b69-4116-96d1-1161b653ecb9,DOC_1305,2025-12-20,LEAVE,Personal Leave
8aac0212-9c4d-47da-a4b5-518b936d026b,DOC_8258,2025-06-04,LEAVE,Personal Leave
47c5437b-83d7-4dac-b3cc-50342f27b32a,DOC_7902,2025-06-17,LEAVE,Medical Leave
f81eb944-4549-4632-ae6a-f18933ffef60,DOC_4590,2025-12-17,LEAVE,Conference
1c31dd77-fd98-4c24-b996-1b5f4d74a2cf,DOC_477,2025-08-23,CANCELLED_SESSION,Conference
b57a3d82-3784-46f1-9460-af1b171407ea,DOC_4184,2025-09-19,CANCELLED_SESSION,Conference
2b385e4d-118f-4453-b782-b8b128a59ba6,DOC_880,2025-07-26,CANCELLED_SESSION,Conference
9958a570-15c3-42a4-8095-735ac2c17bc6,DOC_832,2025-01-08,LEAVE,Personal Leave
e08f7e56-d576-44e3-9b88-a5f63939c7cb,DOC_3314,2025-12-22,LEAVE,Conference
0f589322-35bc-414d-b3d0-b0ade54090fc,DOC_5284,2025-06-09,LEAVE,Personal Leave
d6950954-7858-43e1-a5b8-cf82cd5a9ca1,DOC_4858,2025-03-10,CANCELLED_SESSION,Conference
e0679734-e222-4a52-9694-23e69c48f202,DOC_2838,2025-06-09,CANCELLED_SESSION,Personal Leave
173b8af1-3ecc-452d-a287-a8cb1b1c8539,DOC_1330,2025-07-04,CANCELLED_SESSION,Conference
13c34ddf-8573-40b2-acca-2df6dcec6e8f,DOC_6223,2025-09-17,CANCELLED_SESSION,Medical Leave
2c780272-a5cb-4689-a40d-864adc7424d3,DOC_3566,2025-02-16,CANCELLED_SESSION,Medical Leave
d01f7cb7-530d-49ad-b202-c59da4d8dee6,DOC_7195,2025-08-07,CANCELLED_SESSION,Medical Leave
906abac4-e196-4cfa-8385-72f04cde11c5,DOC_6744,2025-08-04,LEAVE,Conference
2187550f-614a-420d-ae55-fcc338734c23,DOC_5011,2025-07-04,CANCELLED_SESSION,Personal Leave
52045cc8-72a4-4c00-9773-9cc705ca00a3,DOC_3725,2025-11-07,LEAVE,Personal Leave
3b4655fb-0f10-4ce6-babf-e64b93ba17ba,DOC_6356,2025-06-04,LEAVE,Medical Leave
4bf17741-9693-4550-886e-f92afa66dc70,DOC_4585,2025-08-05,CANCELLED_SESSION,Personal Leave
b74d8c51-07ba-40d1-b73d-b8fc698c282a,DOC_1293,2025-05-26,CANCELLED_SESSION,Conference
c95e9855-dc45-4779-b854-f8814c463202,DOC_7845,2025-09-11,LEAVE,Medical Leave
2d8c1dd4-5ede-4f4e-b648-5b38b38fef8b,DOC_608,2025-03-14,CANCELLED_SESSION,Personal Leave
97188dfa-e3b4-4c18-8ad5-598e8112b524,DOC_1268,2025-05-26,LEAVE,Conference
77bc82eb-70a3-469d-858f-4096c6189e90,DOC_4772,2025-01-03,LEAVE,Medical Leave
b96268cd-67dc-4a87-851e-c3c75719fd6b,DOC_7510,2025-11-03,CANCELLED_SESSION,Personal Leave
6b177900-22f1-47f3-886f-11795b60cde2,DOC_4620,2025-02-05,LEAVE,Personal Leave
4e4cd451-4088-42bb-a08e-17c26fcb74a9,DOC_8729,2025-02-16,CANCELLED_SESSION,Conference
edc75389-4fd4-4bc6-99c0-71debcfd7aa2,DOC_8816,2025-09-08,LEAVE,Conference
669ca8c4-18a2-437a-a386-d09d14524c1c,DOC_3053,2025-01-03,LEAVE,Conference
7a227a15-3925-4829-ac7d-ef598ee050c3,DOC_8838,2025-10-15,LEAVE,Medical Leave
4fbf54a7-634d-472d-ad83-0e9348266744,DOC_6072,2025-09-22,LEAVE,Conference
a7187538-681a-41b8-9dbb-fda8858303c8,DOC_2034,2025-08-18,LEAVE,Medical Leave
3e85ffe4-505e-4e36-8325-cdeea24a58e7,DOC_8054,2025-11-17,CANCELLED_SESSION,Medical Leave
1dd03cc1-6c02-417d-abff-ca0a1c28a687,DOC_1010,2025-04-16,LEAVE,Medical Leave
27a3b335-0d90-4cd4-ab93-296efd33209e,DOC_629,2025-03-12,LEAVE,Personal Leave
a9310dd6-68ae-4b25-be0f-d47e45ef65af,DOC_2386,2025-03-08,CANCELLED_SESSION,Medical Leave
a1d8bacb-3c61-47ca-9af6-cf83c453b63e,DOC_8853,2025-06-24,LEAVE,Conference
fe8b3e86-9550-4d77-86b7-11429503a5bb,DOC_6196,2025-07-14,LEAVE,Conference
2562f84d-e981-44d0-a7aa-5680aa249f99,DOC_8146,2025-09-29,LEAVE,Conference
978a898a-e167-4a18-9a65-5378a389c320,DOC_3182,2025-02-12,LEAVE,Medical Leave
eaeb8b02-d17d-4394-afd7-cb8a9c51abb5,DOC_2013,2025-08-31,CANCELLED_SESSION,Conference
82553718-a885-4306-a0f9-296ae71e367c,DOC_5831,2025-12-11,CANCELLED_SESSION,Conference
ed5d11b7-eb8d-48df-8f55-005ff0ebde8a,DOC_1820,2025-11-26,LEAVE,Personal Leave
4222bcf8-f24e-4739-827e-e0bc1503295c,DOC_6987,2025-11-04,LEAVE,Medical Leave
cd8ea540-e268-4609-9e39-559b1f57ce40,DOC_8868,2025-06-13,LEAVE,Personal Leave
f64f9f2c-dde6-4983-a708-766b78d854cd,DOC_4142,2025-05-28,LEAVE,Personal Leave
6abe9c3d-c03f-47b7-947b-6ed2dda5f9e6,DOC_2965,2025-06-10,CANCELLED_SESSION,Conference
4cb70dd9-b7d9-48ab-89d7-a11fbecd3bc4,DOC_8653,2025-10-06,LEAVE,Medical Leave
b562eb42-158d-45fa-a174-bd329fa4cc20,DOC_2344,2025-11-15,LEAVE,Conference
3efe75f3-7e62-40b0-9719-9c23ccb238e2,DOC_3696,2025-06-29,CANCELLED_SESSION,Conference
0d510049-f593-4672-b2ef-fbc6c33a391c,DOC_9896,2025-04-05,LEAVE,Personal Leave
77165381-28db-4388-b7f0-387a7e2163f7,DOC_1454,2025-06-03,CANCELLED_SESSION,Medical Leave
5445690d-851d-4828-b99a-4ea701281961,DOC_4978,2025-06-26,LEAVE,Medical Leave
